"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
mri_laterality_merge_03_05_s,post_mri_summary,,radio,mri_laterality_merge,"1, R | 2, L | 3, R>L | 4, L>R | 5, R=L",MRIAbnormalSide,,,,,,,,,,,
mri_bgt_merge_03_05_s,post_mri_summary,,radio,mri_bgt_merge,"1, Normal | 2, Mild | 3, Moderate | 4, Severe | 5, Shunted",MRISeverity,,,,,,,,,,,
mri_plic_merge_03_05_s,post_mri_summary,,radio,mri_plic_merge,"1, Normal | 2, Equivocal | 3, Abnormal",MRIALICPLICSeverity,,,,,,,,,,,
mri_watershed_merge_03_05_s,post_mri_summary,,radio,mri_watershed_merge,"1, Normal | 2, Mild | 3, Moderate | 4, Severe | 5, Shunted",MRISeverity,,,,,,,,,,,
mri_white_matter_injury_merge_03_05_s,post_mri_summary,,radio,mri_white_matter_injury_merge,"1, Mild | 2, Moderate | 3, Severe",MRIInjurySeverity,,,,,,,,,,,
mri_date_03_05_s,post_mri_summary,,text,mri_date,,,,,,,,,,,,,
mri_occipital_lesion_03_05_s,post_mri_summary,,radio,mri_occipital_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_time_03_05_s,post_mri_summary,,text,mri_time,,,,,,,,,,,,,
mri_optic_chiasm_lesion_03_05_s,post_mri_summary,,radio,mri_optic_chiasm_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_other_lesion_03_05_s,post_mri_summary,,radio,mri_other_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_other_cerebral_lesion_03_05_s,post_mri_summary,,radio,mri_other_cerebral_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_parasagittal_lesion_03_05_s,post_mri_summary,,radio,mri_parasagittal_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_parietal_lesion_03_05_s,post_mri_summary,,radio,mri_parietal_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_preirolandic_lesion_03_05_s,post_mri_summary,,radio,mri_preirolandic_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_perisylvian_lesion_03_05_s,post_mri_summary,,radio,mri_perisylvian_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_pituitary_lesion_03_05_s,post_mri_summary,,radio,mri_pituitary_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_parietal_occipital_lesion_03_05_s,post_mri_summary,,radio,mri_parietal_occipital_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_parietal_temporal_lesion_03_05_s,post_mri_summary,,radio,mri_parietal_temporal_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_scalp_lesion_03_05_s,post_mri_summary,,radio,mri_scalp_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_thalamus_lesion_03_05_s,post_mri_summary,,radio,mri_thalamus_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_temporal_lesion_03_05_s,post_mri_summary,,radio,mri_temporal_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_temporal_occipital_lesion_03_05_s,post_mri_summary,,radio,mri_temporal_occipital_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_cerebral_atrophy_merge_03_05_s,post_mri_summary,,yesno,mri_cerebral_atrophy_merge,,,,,,,,,,,,,
mri_cerebral_atrophy_qual_assess_cc_merge_03_05_s,post_mri_summary,,radio,mri_cerebral_atrophy_qual_assess_cc_merge,"1, Normal | 2, Mild | 3, Moderate | 4, Severe | 5, Shunted",MRISeverity,,,,,,,,,,,
mri_cerebral_atrophy_global_local_merge_03_05_s,post_mri_summary,,radio,mri_cerebral_atrophy_global_local_merge,"1, Global | 2, Localized",MRICerebralAtrophyGlobalLocal,,,,,,,,,,,
mri_vascular_territory_infarction_merge_03_05_s,post_mri_summary,,yesno,mri_vascular_territory_infarction_merge,,,,,,,,,,,,,
mri_vascular_territory_infarction_left_merge_03_05_s,post_mri_summary,,yesno,mri_vascular_territory_infarction_left_merge,,,,,,,,,,,,,
mri_vascular_territory_infarction_right_merge_03_05_s,post_mri_summary,,yesno,mri_vascular_territory_infarction_right_merge,,,,,,,,,,,,,
mri_hemispheric_devastation_03_05_s,post_mri_summary,,yesno,mri_hemispheric_devastation,,,,,,,,,,,,,
mri_ventricular_dilatation_03_05_s,post_mri_summary,,radio,mri_ventricular_dilatation,"1, Normal | 2, Mild | 3, Moderate | 4, Severe | 5, Shunted",MRISeverity,,,,,,,,,,,
mri_vascular_lesion_03_05_s,post_mri_summary,,radio,mri_vascular_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_intraventricular_lesion_03_05_s,post_mri_summary,,radio,mri_intraventricular_lesion,"1, yes but hemispheric devastation | 2, no lesion | 3, FALSE | 4, TRUE",MRILesion,,,,,,,,,,,
mri_nrn_pattern_of_injury_merge_03_05_s1,post_mri_summary,,radio,mri_nrn_pattern_of_injury_merge,"1, 0 | 2, 1A | 3, 1B | 4, 2A | 5, 2B | 6, 3",MRINRNPatternOfInjury,,,,,,,,,,,
mri_nrn_pattern_of_injury_avg_03_05_s1,post_mri_summary,,text,mri_nrn_pattern_of_injury_avg,,,,,,,,,,,,,
mri_nrn_pattern_of_injury_max_03_05_s1,post_mri_summary,,text,mri_nrn_pattern_of_injury_max,,,,,,,,,,,,,
status_04_01,discharge_status,,radio,status,"1, discharge home | 2, transfer to another hospital | 3, transfer to chronic care facility | 4, transfer | 5, died | 6, remain in hospital at 6 months | 7, consent withdrawn no additional data",status,,,,,,,,,,,
status_date_04_01,discharge_status,,text,status_date,,,,,,,,,,,,,
discharge_status_04_01,discharge_status,,radio,discharge_status,"1, discharge home | 2, transfer to another hospital | 3, transfer to chronic care facility | 4, transfer | 5, died | 6, remain in hospital at 6 months | 7, consent withdrawn no additional data",status,,,,,,,,,,,
discharge_date_04_01,discharge_status,,text,discharge_date,,,,,,,,,,,,,
discharge_weight_g_04_01,discharge_status,,text,discharge_weight_g,,,,,,,,,,,,,
discharge_length_cm_04_01,discharge_status,,text,discharge_length_cm,,,,,,,,,,,,,
discharge_head_circumference_cm_04_01,discharge_status,,text,discharge_head_circumference_cm,,,,,,,,,,,,,
transfer_reason_04_01,discharge_status,,radio,transfer_reason,"1, lack of beds | 2, family convenience | 3, specialized care | 4, chronic or hospice care",transferReason,,,,,,,,,,,
transfer_date_04_01,discharge_status,,text,transfer_date,,,,,,,,,,,,,
transfer_weight_g_04_01,discharge_status,,text,transfer_weight_g,,,,,,,,,,,,,
transfer_length_cm_04_01,discharge_status,,text,transfer_length_cm,,,,,,,,,,,,,
transfer_head_circumference_cm_04_01,discharge_status,,text,transfer_head_circumference_cm,,,,,,,,,,,,,
transfer_outcome_04_01,discharge_status,,radio,transfer_outcome,"1, discharge home | 2, died | 3, remain in hospital or chronic care facility at 6 months",transferOutcome,,,,,,,,,,,
home_therapy_status_04_01,discharge_status,,yesno,home_therapy_status,,,,,,,,,,,,,
home_therapy_ventilator_04_01,discharge_status,,yesno,home_therapy_ventilator,,,,,,,,,,,,,
home_therapy_oxygen_04_01,discharge_status,,yesno,home_therapy_oxygen,,,,,,,,,,,,,
home_therapy_gavage_tube_feed_04_01,discharge_status,,yesno,home_therapy_gavage_tube_feed,,,,,,,,,,,,,
home_therapy_gastrostomy_tube_feed_04_01,discharge_status,,yesno,home_therapy_gastrostomy_tube_feed,,,,,,,,,,,,,
home_therapy_temperature_blanket_04_01,discharge_status,,yesno,home_therapy_temperature_blanket,,,,,,,,,,,,,
home_therapy_anticonvulsant_medication_04_01,discharge_status,,yesno,home_therapy_anticonvulsant_medication,,,,,,,,,,,,,
home_therapy_other_04_01,discharge_status,,yesno,home_therapy_other,,,,,,,,,,,,,
home_therapy_other_text_04_01,discharge_status,,text,home_therapy_other_text,,,,,,,,,,,,,
death_date_04_01,discharge_status,,text,death_date,,,,,,,,,,,,,
death_time_04_01,discharge_status,,text,death_time,,,,,,,,,,,,,
death_age_day_04_01,discharge_status,,text,death_age_day,,,,,,,,,,,,,
death_autopsy_04_01,discharge_status,,yesno,death_autopsy,,,,,,,,,,,,,
death_cause_04_01,discharge_status,,radio,death_cause,"1, proven sepsis | 2, suspect sepsis | 3, asphyxial brain injury | 4, multi-organ failure | 5, MAS | 6, PPHN | 7, pneumonia | 8, CLD | 9, other | 10, congenital malformation | 11, BPD/CLD | 12, BPD with infection | 13, aspiration pneumonia | 14, CNS infection | 15, pulmonary infection | 16, trauma, accident | 17, child abuse | 18, dehydration | 19, malignancy | 20, unknown",deathCause,,,,,,,,,,,
death_cause_text_04_01,discharge_status,,text,death_cause_text,,,,,,,,,,,,,
death_src_04_01,discharge_status,,radio,death_src,"1, hospital autopsy | 2, medical examiner autopsy | 3, morbidity/mortality review | 4, death certificate",deathSrc,,,,,,,,,,,
length_of_stay_day_04_01_1,discharge_status,,text,length_of_stay_day,,,,,,,,,,,,,
discharge_cardiomegaly_04_02,discharge_cardiovascular,,yesno,discharge_cardiomegaly,,,,,,,,,,,,,
discharge_cardiac_failure_04_02,discharge_cardiovascular,,yesno,discharge_cardiac_failure,,,,,,,,,,,,,
discharge_cardiac_dysfunction_by_echo_04_02,discharge_cardiovascular,,yesno,discharge_cardiac_dysfunction_by_echo,,,,,,,,,,,,,
discharge_cardiac_ischemia_by_ekg_04_02,discharge_cardiovascular,,yesno,discharge_cardiac_ischemia_by_ekg,,,,,,,,,,,,,
discharge_hypotension_04_02,discharge_cardiovascular,,yesno,discharge_hypotension,,,,,,,,,,,,,
discharge_arrhythmia_04_02,discharge_cardiovascular,,yesno,discharge_arrhythmia,,,,,,,,,,,,,
discharge_inotropic_agent_04_02,discharge_cardiovascular,,yesno,discharge_inotropic_agent,,,,,,,,,,,,,
discharge_meconium_aspiration_syndrome_04_03,discharge_respiratory,,yesno,discharge_meconium_aspiration_syndrome,,,,,,,,,,,,,
discharge_pphn_04_03,discharge_respiratory,,yesno,discharge_pphn,,,,,,,,,,,,,
discharge_pulmonary_hemorrhage_04_03,discharge_respiratory,,yesno,discharge_pulmonary_hemorrhage,,,,,,,,,,,,,
discharge_penumonia_04_03,discharge_respiratory,,yesno,discharge_penumonia,,,,,,,,,,,,,
discharge_chronic_lung_disease_04_03,discharge_respiratory,,yesno,discharge_chronic_lung_disease,,,,,,,,,,,,,
discharge_ecmo_04_03,discharge_respiratory,,yesno,discharge_ecmo,,,,,,,,,,,,,
discharge_ino_04_03,discharge_respiratory,,yesno,discharge_ino,,,,,,,,,,,,,
discharge_ventilator_day_04_03,discharge_respiratory,,text,discharge_ventilator_day,,,,,,,,,,,,,
discharge_oxygen_day_04_03,discharge_respiratory,,text,discharge_oxygen_day,,,,,,,,,,,,,
discharge_cpap_day_04_03,discharge_respiratory,,text,discharge_cpap_day,,,,,,,,,,,,,
discharge_pulmonary_start_date1_04_03,discharge_respiratory,,text,discharge_pulmonary_start_date1,,,,,,,,,,,,,
discharge_pulmonary_start_time1_04_03,discharge_respiratory,,text,discharge_pulmonary_start_time1,,,,,,,,,,,,,
discharge_pulmonary_end_date1_04_03,discharge_respiratory,,text,discharge_pulmonary_end_date1,,,,,,,,,,,,,
discharge_pulmonary_end_time1_04_03,discharge_respiratory,,text,discharge_pulmonary_end_time1,,,,,,,,,,,,,
discharge_pulmonary_start_date2_04_03,discharge_respiratory,,text,discharge_pulmonary_start_date2,,,,,,,,,,,,,
discharge_pulmonary_start_time2_04_03,discharge_respiratory,,text,discharge_pulmonary_start_time2,,,,,,,,,,,,,
discharge_pulmonary_end_date2_04_03,discharge_respiratory,,text,discharge_pulmonary_end_date2,,,,,,,,,,,,,
discharge_pulmonary_end_time2_04_03,discharge_respiratory,,text,discharge_pulmonary_end_time2,,,,,,,,,,,,,
discharge_pulmonary_start_date3_04_03,discharge_respiratory,,text,discharge_pulmonary_start_date3,,,,,,,,,,,,,
discharge_pulmonary_start_time3_04_03,discharge_respiratory,,text,discharge_pulmonary_start_time3,,,,,,,,,,,,,
discharge_pulmonary_end_date3_04_03,discharge_respiratory,,text,discharge_pulmonary_end_date3,,,,,,,,,,,,,
discharge_pulmonary_end_time3_04_03,discharge_respiratory,,text,discharge_pulmonary_end_time3,,,,,,,,,,,,,
discharge_dic_04_04,discharge_hematology_cbc,,yesno,discharge_dic,,,,,,,,,,,,,
discharge_hypoglycemia_04_05,discharge_metabolic,,yesno,discharge_hypoglycemia,,,,,,,,,,,,,
discharge_hypocalcemia_04_05,discharge_metabolic,,yesno,discharge_hypocalcemia,,,,,,,,,,,,,
discharge_hypomagnesemia_04_05,discharge_metabolic,,yesno,discharge_hypomagnesemia,,,,,,,,,,,,,
discharge_oliguria_04_06,discharge_renal,,yesno,discharge_oliguria,,,,,,,,,,,,,
discharge_anuria_04_06,discharge_renal,,yesno,discharge_anuria,,,,,,,,,,,,,
discharge_dialysis_04_06,discharge_renal,,yesno,discharge_dialysis,,,,,,,,,,,,,
discharge_enteral_feed_start_day_04_07,discharge_gastrointestinal,,text,discharge_enteral_feed_start_day,,,,,,,,,,,,,
discharge_tube_feeding_duration_day_04_07,discharge_gastrointestinal,,text,discharge_tube_feeding_duration_day,,,,,,,,,,,,,
discharge_full_nipple_feed_04_07,discharge_gastrointestinal,,yesno,discharge_full_nipple_feed,,,,,,,,,,,,,
discharge_full_nipple_feed_day_04_07,discharge_gastrointestinal,,text,discharge_full_nipple_feed_day,,,,,,,,,,,,,
discharge_nec_04_07,discharge_gastrointestinal,,yesno,discharge_nec,,,,,,,,,,,,,
discharge_hepatic_dysfunction_04_07,discharge_gastrointestinal,,yesno,discharge_hepatic_dysfunction,,,,,,,,,,,,,
discharge_altered_skin_itegrity_post_intervention_04_08,discharge_skin,,yesno,discharge_altered_skin_itegrity_post_intervention,,,,,,,,,,,,,
discharge_erythema_04_08,discharge_skin,,yesno,discharge_erythema,,,,,,,,,,,,,
discharge_erythema_onset_date_04_08,discharge_skin,,text,discharge_erythema_onset_date,,,,,,,,,,,,,
discharge_erythema_resolve_date_04_08,discharge_skin,,text,discharge_erythema_resolve_date,,,,,,,,,,,,,
discharge_sclerema_04_08,discharge_skin,,yesno,discharge_sclerema,,,,,,,,,,,,,
discharge_sclerema_onset_date_04_08,discharge_skin,,text,discharge_sclerema_onset_date,,,,,,,,,,,,,
discharge_sclerema_resolve_date_04_08,discharge_skin,,text,discharge_sclerema_resolve_date,,,,,,,,,,,,,
discharge_cyanosis_04_08,discharge_skin,,yesno,discharge_cyanosis,,,,,,,,,,,,,
discharge_cyanosis_onset_date_04_08,discharge_skin,,text,discharge_cyanosis_onset_date,,,,,,,,,,,,,
discharge_cyanosis_resolve_date_04_08,discharge_skin,,text,discharge_cyanosis_resolve_date,,,,,,,,,,,,,
discharge_sub_fat_necrosis_04_08,discharge_skin,,yesno,discharge_sub_fat_necrosis,,,,,,,,,,,,,
discharge_sub_fat_necrosis_onset_date_04_08,discharge_skin,,text,discharge_sub_fat_necrosis_onset_date,,,,,,,,,,,,,
discharge_sub_fat_necrosis_resolve_date_04_08,discharge_skin,,text,discharge_sub_fat_necrosis_resolve_date,,,,,,,,,,,,,
discharge_hearing_test_04_09,discharge_auditory,,yesno,discharge_hearing_test,,,,,,,,,,,,,
discharge_hearing_test_normal_04_09,discharge_auditory,,yesno,discharge_hearing_test_normal,,,,,,,,,,,,,
discharge_major_surgery_04_10,discharge_surgery,,yesno,discharge_major_surgery,,,,,,,,,,,,,
discharge_surgery_code1_04_10,discharge_surgery,,radio,discharge_surgery_code1,"1, Laparotomy | 2, Bowel resection end to end anastomosis | 3, Jejunostomy/ileostomy/colostomy | 4, Ostomy takedown/reanastomosis | 5, Peritoneal drain (for NEC) | 6, Gastrostomy | 7, Appendectomy | 8, Fundoplication | 9, T-E fistula/esophageal atresia repair | 10, Gastroschisis/omphalocele repair | 11, Diaphragmatic hernia repair | 12, Inguinal hernia repair | 13, Tracheostomy | 14, Anterior cricoid split | 15, ECMO | 16, Repair of extrophy of the bladder | 17, Urinary diversion | 18, Peritoneal dialysis | 19, Correction of choanal atresia | 20, Repair of cleft lip/palate | 21, Ventricular peritoneal shunt | 22, Central line placement | 23, Other Surgeries not listed",surgery,,,,,,,,,,,
discharge_surgery_code2_04_10,discharge_surgery,,radio,discharge_surgery_code2,"1, Laparotomy | 2, Bowel resection end to end anastomosis | 3, Jejunostomy/ileostomy/colostomy | 4, Ostomy takedown/reanastomosis | 5, Peritoneal drain (for NEC) | 6, Gastrostomy | 7, Appendectomy | 8, Fundoplication | 9, T-E fistula/esophageal atresia repair | 10, Gastroschisis/omphalocele repair | 11, Diaphragmatic hernia repair | 12, Inguinal hernia repair | 13, Tracheostomy | 14, Anterior cricoid split | 15, ECMO | 16, Repair of extrophy of the bladder | 17, Urinary diversion | 18, Peritoneal dialysis | 19, Correction of choanal atresia | 20, Repair of cleft lip/palate | 21, Ventricular peritoneal shunt | 22, Central line placement | 23, Other Surgeries not listed",surgery,,,,,,,,,,,
discharge_surgery_code3_04_10,discharge_surgery,,radio,discharge_surgery_code3,"1, Laparotomy | 2, Bowel resection end to end anastomosis | 3, Jejunostomy/ileostomy/colostomy | 4, Ostomy takedown/reanastomosis | 5, Peritoneal drain (for NEC) | 6, Gastrostomy | 7, Appendectomy | 8, Fundoplication | 9, T-E fistula/esophageal atresia repair | 10, Gastroschisis/omphalocele repair | 11, Diaphragmatic hernia repair | 12, Inguinal hernia repair | 13, Tracheostomy | 14, Anterior cricoid split | 15, ECMO | 16, Repair of extrophy of the bladder | 17, Urinary diversion | 18, Peritoneal dialysis | 19, Correction of choanal atresia | 20, Repair of cleft lip/palate | 21, Ventricular peritoneal shunt | 22, Central line placement | 23, Other Surgeries not listed",surgery,,,,,,,,,,,
discharge_septicemia_04_11,discharge_infection,,yesno,discharge_septicemia,,,,,,,,,,,,,
discharge_septicemia_organism_code1_04_11,discharge_infection,,dropdown,discharge_septicemia_organism_code1,"1, Other; Code to be assigned | 2, Staphylococcus sp. | 3, Staphylococcus aureus | 4, Staphylococcus epidermidis | 5, Staphylococcus sp. Unknown, coag -neg | 6, Micrococcus sp. | 7, Streptococcus sp. (includes Enterococcus) | 8, Streptococcus viridans | 9, Streptococcus Group A | 10, Streptococcus Group B | 11, Streptococcus Group G | 12, Streptococcus pneumoniae | 13, Streptococcus Group D | 14, Streptococcus Group D faecum | 15, Streptococcus Group D faecalis | 16, Bacillus sp. | 17, Listeria sp. | 18, Listeria monocytogenes | 19, Escherichia coli | 20, Salmonella sp | 21, Shigella sp. | 22, Citrobacter sp. | 23, Klebsiella sp. | 24, Enterobacter sp. | 25, Enterobacter cloacae | 26, Serratia sp. | 27, Serratia marcescens | 28, Proteus sp. | 29, Providencia sp. | 30, Pseudomonas sp. | 31, Pseudomonas aeruginosa | 32, Pseudomonas cepacia | 33, Acinetobacter antiratus | 34, Herellea vaginicola | 35, Bacteroides sp. | 36, Clostridia sp. | 37, Fusobacterium nucleatum | 38, Peptococcus sp. | 39, Peptostreptococcus sp. | 40, Propionibacterium sp. | 41, Corynebacterium sp. | 42, Streptocbacillus sp. | 43, Treponema sp. | 44, Treponema pallidum (Syphilis) | 45, Neisseria sp. | 46, Neisseria gonorrhoeae | 47, Hemophilus sp. | 48, Hemophilus influenzae | 49, Hemophilus vaginalis | 50, Other Bacteria; Code to be assigned | 51, Meningococcus meningitis | 52, Other Antigen; Code to be assigned | 53, Aspergillus fumigatus | 54, Aspergillus sp. | 55, Candida sp. | 56, Candida albicans | 57, Candida parapsilosis | 58, Torulopsis glabrata | 59, Alternaria sp. | 60, Auroebasidium sp. | 61, Cladsporium sp. | 62, Rhodotorula sp. | 63, Saccharomyces sp. (yeast) | 64, Malassezia fur fur | 65, Other Fungi; Code to be assigned | 66, CMV | 67, Coxsackie | 68, Herpes | 69, Hepatitis | 70, HIV | 71, RSV | 72, Rotavirus | 73, Rubella | 74, Toxoplasmosis hominis | 75, Mycoplasma | 76, Ureaplasma urealyticum | 77, Para Influenza | 78, Other Virus; Code to be assigned",positiveCultureOrganism,,,,,,,,,,,
discharge_septicemia_organism_code2_04_11,discharge_infection,,dropdown,discharge_septicemia_organism_code2,"1, Other; Code to be assigned | 2, Staphylococcus sp. | 3, Staphylococcus aureus | 4, Staphylococcus epidermidis | 5, Staphylococcus sp. Unknown, coag -neg | 6, Micrococcus sp. | 7, Streptococcus sp. (includes Enterococcus) | 8, Streptococcus viridans | 9, Streptococcus Group A | 10, Streptococcus Group B | 11, Streptococcus Group G | 12, Streptococcus pneumoniae | 13, Streptococcus Group D | 14, Streptococcus Group D faecum | 15, Streptococcus Group D faecalis | 16, Bacillus sp. | 17, Listeria sp. | 18, Listeria monocytogenes | 19, Escherichia coli | 20, Salmonella sp | 21, Shigella sp. | 22, Citrobacter sp. | 23, Klebsiella sp. | 24, Enterobacter sp. | 25, Enterobacter cloacae | 26, Serratia sp. | 27, Serratia marcescens | 28, Proteus sp. | 29, Providencia sp. | 30, Pseudomonas sp. | 31, Pseudomonas aeruginosa | 32, Pseudomonas cepacia | 33, Acinetobacter antiratus | 34, Herellea vaginicola | 35, Bacteroides sp. | 36, Clostridia sp. | 37, Fusobacterium nucleatum | 38, Peptococcus sp. | 39, Peptostreptococcus sp. | 40, Propionibacterium sp. | 41, Corynebacterium sp. | 42, Streptocbacillus sp. | 43, Treponema sp. | 44, Treponema pallidum (Syphilis) | 45, Neisseria sp. | 46, Neisseria gonorrhoeae | 47, Hemophilus sp. | 48, Hemophilus influenzae | 49, Hemophilus vaginalis | 50, Other Bacteria; Code to be assigned | 51, Meningococcus meningitis | 52, Other Antigen; Code to be assigned | 53, Aspergillus fumigatus | 54, Aspergillus sp. | 55, Candida sp. | 56, Candida albicans | 57, Candida parapsilosis | 58, Torulopsis glabrata | 59, Alternaria sp. | 60, Auroebasidium sp. | 61, Cladsporium sp. | 62, Rhodotorula sp. | 63, Saccharomyces sp. (yeast) | 64, Malassezia fur fur | 65, Other Fungi; Code to be assigned | 66, CMV | 67, Coxsackie | 68, Herpes | 69, Hepatitis | 70, HIV | 71, RSV | 72, Rotavirus | 73, Rubella | 74, Toxoplasmosis hominis | 75, Mycoplasma | 76, Ureaplasma urealyticum | 77, Para Influenza | 78, Other Virus; Code to be assigned",positiveCultureOrganism,,,,,,,,,,,
discharge_septicemia_organism_code3_04_11,discharge_infection,,dropdown,discharge_septicemia_organism_code3,"1, Other; Code to be assigned | 2, Staphylococcus sp. | 3, Staphylococcus aureus | 4, Staphylococcus epidermidis | 5, Staphylococcus sp. Unknown, coag -neg | 6, Micrococcus sp. | 7, Streptococcus sp. (includes Enterococcus) | 8, Streptococcus viridans | 9, Streptococcus Group A | 10, Streptococcus Group B | 11, Streptococcus Group G | 12, Streptococcus pneumoniae | 13, Streptococcus Group D | 14, Streptococcus Group D faecum | 15, Streptococcus Group D faecalis | 16, Bacillus sp. | 17, Listeria sp. | 18, Listeria monocytogenes | 19, Escherichia coli | 20, Salmonella sp | 21, Shigella sp. | 22, Citrobacter sp. | 23, Klebsiella sp. | 24, Enterobacter sp. | 25, Enterobacter cloacae | 26, Serratia sp. | 27, Serratia marcescens | 28, Proteus sp. | 29, Providencia sp. | 30, Pseudomonas sp. | 31, Pseudomonas aeruginosa | 32, Pseudomonas cepacia | 33, Acinetobacter antiratus | 34, Herellea vaginicola | 35, Bacteroides sp. | 36, Clostridia sp. | 37, Fusobacterium nucleatum | 38, Peptococcus sp. | 39, Peptostreptococcus sp. | 40, Propionibacterium sp. | 41, Corynebacterium sp. | 42, Streptocbacillus sp. | 43, Treponema sp. | 44, Treponema pallidum (Syphilis) | 45, Neisseria sp. | 46, Neisseria gonorrhoeae | 47, Hemophilus sp. | 48, Hemophilus influenzae | 49, Hemophilus vaginalis | 50, Other Bacteria; Code to be assigned | 51, Meningococcus meningitis | 52, Other Antigen; Code to be assigned | 53, Aspergillus fumigatus | 54, Aspergillus sp. | 55, Candida sp. | 56, Candida albicans | 57, Candida parapsilosis | 58, Torulopsis glabrata | 59, Alternaria sp. | 60, Auroebasidium sp. | 61, Cladsporium sp. | 62, Rhodotorula sp. | 63, Saccharomyces sp. (yeast) | 64, Malassezia fur fur | 65, Other Fungi; Code to be assigned | 66, CMV | 67, Coxsackie | 68, Herpes | 69, Hepatitis | 70, HIV | 71, RSV | 72, Rotavirus | 73, Rubella | 74, Toxoplasmosis hominis | 75, Mycoplasma | 76, Ureaplasma urealyticum | 77, Para Influenza | 78, Other Virus; Code to be assigned",positiveCultureOrganism,,,,,,,,,,,
